image_path,tag
valorant_images\valorant_Valorant molotov abilities_3.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_30.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_31.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_32.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_33.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_34.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_35.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_36.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_37.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_38.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_39.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_4.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_40.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_41.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_42.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_43.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_44.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_45.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_46.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_47.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_48.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_49.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_5.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_6.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_7.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_8.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant molotov abilities_9.jpg,Valorant molotov abilities
valorant_images\valorant_Valorant nearsight abilities_0.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_1.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_10.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_11.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_12.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_13.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_14.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_15.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_16.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_17.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_18.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_19.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_2.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_20.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_21.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_22.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_23.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_24.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_25.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_26.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_27.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_28.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_29.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_3.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_30.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_31.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_32.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_33.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_34.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_35.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_36.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_37.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_38.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_39.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_4.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_40.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_41.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_42.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_43.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_44.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_45.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_46.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_47.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_48.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_49.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_5.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_6.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_7.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_8.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant nearsight abilities_9.jpg,Valorant nearsight abilities
valorant_images\valorant_Valorant Neon abilities_0.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_1.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_10.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_11.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_12.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_13.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_14.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_15.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_16.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_17.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_18.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_19.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_2.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_20.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_21.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_22.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_23.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_24.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_25.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_26.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_27.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_28.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_29.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_3.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_30.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_31.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_32.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_33.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_34.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_35.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_36.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_37.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_38.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_39.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_4.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_40.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_41.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_42.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_43.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_44.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_45.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_46.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_47.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_48.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_49.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_5.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_6.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_7.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_8.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Neon abilities_9.jpg,Valorant Neon abilities
valorant_images\valorant_Valorant Omen abilities_0.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_1.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_10.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_11.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_12.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_13.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_14.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_15.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_16.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_17.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_18.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_19.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_2.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_20.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_21.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_22.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_23.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_24.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_25.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_26.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_27.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_28.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_29.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_3.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_30.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_31.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_32.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_33.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_34.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_35.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_36.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_37.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_38.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_39.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_4.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_40.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_41.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_42.jpg,Valorant Omen abilities
valorant_images\valorant_Valorant Omen abilities_43.jpg,Valorant Omen abilities
